no;i;t;y;x;z;e;outlier
334;i_0034;t_04;2.733784336;0.152764107;-0.537378328;3.322210577;TRUE
335;i_0034;t_05;0.605101937;0.988596845;-1.093586353;-0.38001595;FALSE
336;i_0034;t_06;-0.731649754;-0.073458335;1.945707056;-0.304630856;FALSE
337;i_0034;t_07;-3.269299893;-1.387026554;-0.286749801;-1.058293366;FALSE
338;i_0034;t_08;-0.619508116;-1.306675904;0.052744964;0.979440594;FALSE
339;i_0034;t_09;-1.472516842;-0.768395325;-0.285536568;-0.212798917;FALSE
340;i_0034;t_10;-1.562095258;-0.527108125;1.760865234;-0.41045426;FALSE
341;i_0035;t_01;0.053202473;-0.021427065;1.189990049;0.730879054;FALSE
342;i_0035;t_02;0.823421446;0.670498071;-0.764852445;0.386495844;FALSE
343;i_0035;t_03;-0.066533277;-0.434617039;1.797662317;0.161451227;FALSE
344;i_0035;t_04;5.473543549;-1.113879783;-0.316472705;7.127547445;TRUE
345;i_0035;t_05;0.735498954;0.607105995;1.606515913;-0.069194317;FALSE
346;i_0035;t_06;0.501323354;0.275456969;-0.269151771;0.378360713;FALSE
347;i_0035;t_07;0.516583103;1.157347069;-0.626282804;-0.017850228;FALSE
348;i_0035;t_08;-2.169444482;-1.682480859;0.050465287;-0.395757052;FALSE
349;i_0035;t_09;-0.099841955;0.087319089;-0.868049192;0.103095321;FALSE
350;i_0035;t_10;0.909139639;1.353361894;0.61842201;-0.020755618;FALSE
351;i_0036;t_01;0.516032635;0.724173801;-0.226023531;0.059842815;FALSE
352;i_0036;t_02;-0.144130596;-0.832552826;-0.108150975;0.533729164;FALSE
353;i_0036;t_03;0.714134881;0.732528487;-0.216373237;-0.613291675;FALSE
354;i_0036;t_04;-1.176193774;-0.87192687;1.788144192;-0.152408327;FALSE
355;i_0036;t_05;-0.314036899;-0.453397511;1.324079116;-0.446492199;FALSE
356;i_0036;t_06;5.68613029;1.187534279;0.062864573;4.262824804;TRUE
357;i_0036;t_07;0.550147765;-0.290145312;0.999053942;1.07494128;FALSE
358;i_0036;t_08;0.771018487;0.828546145;0.654075517;-0.354586622;FALSE
359;i_0036;t_09;-0.54361519;-0.291227709;0.600516444;-0.350396651;FALSE
360;i_0036;t_10;-1.383527629;-1.576362405;-2.119985989;0.228035878;FALSE
361;i_0037;t_01;-1.582035584;-0.848815697;1.46500141;-0.201098154;FALSE
362;i_0037;t_02;-1.144517341;-1.088519862;-0.362595566;0.053447207;TRUE
363;i_0037;t_03;-0.641746404;-0.484290571;0.932559206;-0.488216151;FALSE
364;i_0037;t_04;-0.733145211;-0.336311209;1.829231453;0.019162327;FALSE
365;i_0037;t_05;0.234708691;-0.153357891;-0.553021821;0.066351522;FALSE
366;i_0037;t_06;-0.408630506;-0.243247229;-1.528210859;-0.137016734;FALSE
367;i_0037;t_07;1.227388499;1.892202042;1.757429677;-0.166027587;FALSE
368;i_0037;t_08;-0.926009803;-1.385998337;0.873891282;0.427067321;FALSE
369;i_0037;t_09;-0.857353881;-0.414824301;-1.177451473;-0.276400998;FALSE
370;i_0037;t_10;-0.292693481;0.349081528;-0.480772193;-0.342436155;FALSE
371;i_0038;t_01;0.80778896;1.628442266;-0.878235075;-0.144955461;FALSE
372;i_0038;t_02;0.095440009;0.088521896;-0.422173041;0.259938911;FALSE
373;i_0038;t_03;1.818050973;1.239150708;1.040919978;0.391716058;FALSE
374;i_0038;t_04;-1.308925881;-1.644555536;1.560925771;0.895202096;FALSE
375;i_0038;t_05;1.757466703;1.446356525;0.732674011;0.13297123;FALSE
376;i_0038;t_06;-1.155586256;-0.690560172;-2.001743107;-0.293083428;FALSE
377;i_0038;t_07;-0.51238624;-0.276431085;-0.939563556;0.406406913;FALSE
378;i_0038;t_08;5.513616653;-1.10941876;-0.042573918;6.733690312;TRUE
379;i_0038;t_09;-0.21263126;0.133869316;-0.718037194;-0.036795883;FALSE
380;i_0038;t_10;1.349041361;1.785339052;-1.197859467;0.006617275;FALSE
381;i_0039;t_01;2.760114948;2.422163355;0.424595613;0.273344147;FALSE
382;i_0039;t_02;0.041265691;-1.076828902;0.331805002;0.630810101;FALSE
383;i_0039;t_03;3.013798707;0.48594111;0.439358413;1.6003681;FALSE
384;i_0039;t_04;2.495782604;1.388521739;0.905169904;0.926528016;FALSE
385;i_0039;t_05;1.116637757;-0.195656817;1.525588342;0.393850336;FALSE
386;i_0039;t_06;0.018190193;-0.218174798;-0.846957884;-0.331997643;FALSE
387;i_0039;t_07;-0.90839355;-0.304777955;0.292972572;-0.701558818;FALSE
388;i_0039;t_08;1.53953625;0.597832724;1.349579975;0.312053135;FALSE
389;i_0039;t_09;2.049850877;1.397429411;-0.203046396;0.22182087;FALSE
390;i_0039;t_10;1.373459499;0.687619761;-0.489362901;0.388449414;FALSE
391;i_0040;t_01;0.641618714;0.320188014;0.138379775;0.201567396;FALSE
392;i_0040;t_02;0.115345789;-0.301869926;-1.325441233;-0.125324636;FALSE
393;i_0040;t_03;2.218928745;0.498348686;-0.964142585;0.737834705;TRUE
394;i_0040;t_04;-0.578240867;-0.549536918;-0.036780379;-0.264692657;FALSE
395;i_0040;t_05;0.816251938;-0.279256504;0.140216197;0.121808345;FALSE
396;i_0040;t_06;1.496096912;1.096513443;-0.258707852;-0.224035023;FALSE
397;i_0040;t_07;0.161308628;0.442013088;0.446789925;-0.433903541;FALSE
398;i_0040;t_08;1.177494883;0.241016294;-0.837450869;0.25157234;FALSE
399;i_0040;t_09;0.221845878;-0.255607655;0.400154937;-0.008402921;FALSE
400;i_0040;t_10;1.227608794;0.931032901;-1.412840758;-0.05607029;FALSE
401;i_0041;t_01;1.173005114;1.334912585;0.139001036;0.618052963;FALSE
402;i_0041;t_02;-1.550590299;-0.869271764;-0.585018784;-0.324035147;FALSE
403;i_0041;t_03;-0.375851775;0.055486955;0.139476184;-0.514260346;FALSE
404;i_0041;t_04;-0.537660168;0.049066913;0.354339372;0.07710795;TRUE
405;i_0041;t_05;-0.666549609;-0.578355728;-1.048870534;-0.162070238;FALSE
406;i_0041;t_06;-0.745461136;-0.998738656;0.292941656;0.529482767;FALSE
407;i_0041;t_07;-1.324147173;-0.00243278;0.575989618;-0.575089735;FALSE
408;i_0041;t_08;0.226345614;0.655511883;0.482233428;-0.21424878;FALSE
409;i_0041;t_09;1.134811676;1.476842279;1.799856774;0.071936681;FALSE
410;i_0041;t_10;-2.769318058;-1.909152788;1.230630744;-0.312987713;FALSE
411;i_0042;t_01;-1.697165903;-0.702439473;0.335501337;-0.381505751;FALSE
412;i_0042;t_02;-1.611427573;-0.311430218;0.947658954;-1.109453723;FALSE
413;i_0042;t_03;-1.690372435;-1.663157031;2.027656527;-0.276876777;FALSE
414;i_0042;t_04;-0.727340848;-0.750533442;-0.279142632;0.520287869;FALSE
415;i_0042;t_05;-1.042720834;-0.777351759;-1.22159772;-0.505985189;FALSE
416;i_0042;t_06;-4.725634993;-0.7225697;-0.586113256;-3.893599803;TRUE
417;i_0042;t_07;-1.801124362;-2.188834599;-0.639242224;0.967595139;FALSE
418;i_0042;t_08;0.205045411;0.21341855;2.012548244;0.039804594;FALSE
419;i_0042;t_09;8.608238287;-0.631922936;1.103108556;9.487388751;TRUE
420;i_0042;t_10;1.668573025;1.520491194;0.084995584;0.528519631;TRUE
421;i_0043;t_01;0.438162247;0.795955949;-0.963289954;-0.315723646;FALSE
422;i_0043;t_02;-1.354798414;-1.453529565;-0.011002797;-0.281875839;FALSE
423;i_0043;t_03;1.474774189;0.098395421;1.02440554;0.555566774;FALSE
424;i_0043;t_04;-1.053112363;-0.593770984;-1.092509538;-0.533396725;FALSE
425;i_0043;t_05;1.737262369;0.888281169;-2.024281664;0.037214465;FALSE
426;i_0043;t_06;0.389521672;0.053070415;0.869421956;-0.125233875;FALSE
427;i_0043;t_07;-1.302049414;-0.557023626;-1.443674768;-0.736291508;FALSE
428;i_0043;t_08;1.219996132;0.438397036;1.238962986;0.258626207;FALSE
429;i_0043;t_09;1.348851299;0.152608159;0.77576432;0.872320046;FALSE
430;i_0043;t_10;-0.195329147;-0.164617582;-1.60767465;-0.221424387;FALSE
431;i_0044;t_01;-2.737175582;2.019890621;-0.095645636;-4.437290843;TRUE
432;i_0044;t_02;-0.771928897;-0.529385886;-1.298081955;-0.345444698;FALSE
433;i_0044;t_03;0.346658273;-0.470786973;-1.858169484;0.274338555;FALSE
434;i_0044;t_04;-1.62923185;-1.545936924;-0.716740702;0.12035503;FALSE
435;i_0044;t_05;0.332557839;-0.040526723;-0.559297302;-0.16097687;FALSE
436;i_0044;t_06;0.111829541;0.890356305;1.210063689;-0.962506593;FALSE
437;i_0044;t_07;-2.818527802;-2.071387851;-0.002846364;-0.460700368;FALSE
438;i_0044;t_08;-0.533154521;-0.25006512;0.202207014;-0.528356986;FALSE
439;i_0044;t_09;6.741811548;-1.181650427;-0.790302259;7.877244184;TRUE
440;i_0044;t_10;0.901701352;1.441937265;-0.153454734;-0.453243432;FALSE
441;i_0045;t_01;1.640476966;1.357895539;-0.247874096;0.746357923;FALSE
442;i_0045;t_02;0.850859705;0.334502847;-0.210749281;0.557456306;FALSE
443;i_0045;t_03;2.168882799;1.42933808;0.346123818;0.340439163;FALSE
444;i_0045;t_04;4.827516783;-0.867317851;0.221707454;6.042485726;TRUE
445;i_0045;t_05;1.864749127;0.950651725;-3.137885751;0.524037105;FALSE
446;i_0045;t_06;-4.524892864;-0.585011509;0.130859899;-3.979860048;TRUE
447;i_0045;t_07;-1.439994589;0.320957523;0.193165853;-1.330511393;FALSE
448;i_0045;t_08;-0.271213574;-0.299396017;-0.455279866;-0.073084007;TRUE
449;i_0045;t_09;-0.398351681;-0.278543083;1.188673431;-0.022025253;FALSE
450;i_0045;t_10;0.228784102;0.546115158;-0.728975258;-0.086337439;FALSE
451;i_0046;t_01;-0.938161378;-1.303821154;0.280428842;0.511148372;FALSE
452;i_0046;t_02;0.38342018;-0.250914465;0.839385431;0.357146194;FALSE
453;i_0046;t_03;1.33143064;0.171007374;0.224110981;0.443029811;FALSE
454;i_0046;t_04;-0.03367584;-0.403467479;-0.190890132;0.399154832;FALSE
455;i_0046;t_05;2.321958731;0.104659441;-1.185978269;1.508951094;TRUE
456;i_0046;t_06;-0.599958949;-0.318880787;1.073992566;-0.639344755;FALSE
457;i_0046;t_07;0.635437026;1.618343936;-0.75231091;-0.870754091;FALSE
458;i_0046;t_08;-2.889638824;0.714188601;0.977535126;-4.023381775;TRUE
459;i_0046;t_09;3.5371865;2.96586537;0.749645251;0.350816575;FALSE
460;i_0046;t_10;-1.531022298;-0.795077605;0.699971706;-0.823238976;FALSE
461;i_0047;t_01;0.990473159;0.814365915;-0.257338434;0.147453617;FALSE
462;i_0047;t_02;2.878969088;2.09803081;-2.284809173;0.329607604;FALSE
463;i_0047;t_03;1.841759587;0.300980055;0.637444119;0.649243854;FALSE
464;i_0047;t_04;-0.925872634;-1.083075142;-0.45624483;0.012423477;FALSE
465;i_0047;t_05;-0.620857308;-1.006322502;-1.047100107;-0.497025226;FALSE
466;i_0047;t_06;-0.03881073;-0.035414565;-1.138747031;-0.535804981;FALSE
467;i_0047;t_07;1.240070627;1.309124361;-0.554314084;-0.131043138;FALSE
468;i_0047;t_08;1.156637088;0.750400487;-0.385424094;-0.187459971;FALSE
469;i_0047;t_09;-1.235715324;-2.138368328;0.984358932;0.508006225;FALSE
470;i_0047;t_10;-0.966460845;-0.700354109;0.298218852;-0.527543241;FALSE
471;i_0048;t_01;-0.02712347;-0.009056475;-0.527478054;-0.04597613;FALSE
472;i_0048;t_02;0.021497067;-1.458133487;0.140434316;1.029044372;FALSE
473;i_0048;t_03;1.914067963;0.694529646;0.938359621;0.32874713;FALSE
474;i_0048;t_04;-1.647212569;-2.461335475;-0.635518075;0.670088367;FALSE
475;i_0048;t_05;1.796050323;0.143289764;1.284274491;0.771014631;FALSE
476;i_0048;t_06;0.674808719;-0.391222119;-0.584641623;0.534366515;FALSE
477;i_0048;t_07;-0.955674844;-0.491164086;-0.233653518;-0.525755671;FALSE
478;i_0048;t_08;0.284235629;-0.283647452;0.168391817;-0.025069;FALSE
479;i_0048;t_09;0.243958237;0.314794805;0.972660159;-0.464738854;FALSE
480;i_0048;t_10;-0.082392092;0.396326578;1.721177239;-0.739410684;FALSE
481;i_0049;t_01;0.238457138;-0.225603711;0.845394001;1.001998159;FALSE
482;i_0049;t_02;-2.166286728;-1.92495043;-1.871761093;-0.126076034;FALSE
483;i_0049;t_03;-0.430938614;-1.439229298;-0.910339746;0.683345944;FALSE
484;i_0049;t_04;-2.120071604;-1.469657774;-0.121681166;-0.228601924;FALSE
485;i_0049;t_05;0.911555151;0.761863447;-0.626194152;-0.166207779;FALSE
486;i_0049;t_06;0.769277449;-0.243614982;-0.479769175;1.047074553;FALSE
487;i_0049;t_07;0.547815086;0.269676607;0.066151183;0.782740012;FALSE
488;i_0049;t_08;1.561309186;-1.558927521;-0.894431114;3.093131072;TRUE
489;i_0049;t_09;-1.092032971;-0.535588007;-0.552919295;-0.384500805;FALSE
490;i_0049;t_10;-0.35461978;0.562451973;0.641162182;-0.611917321;FALSE
491;i_0050;t_01;-1.401759279;-0.178326123;-3.231928072;-0.923082456;FALSE
492;i_0050;t_02;0.628274319;-0.115135986;0.135709918;0.621083957;FALSE
493;i_0050;t_03;0.829062758;-0.072061472;-0.894301474;0.338592879;FALSE
494;i_0050;t_04;1.764727179;1.210909807;0.324205091;0.738042668;FALSE
495;i_0050;t_05;0.296279108;-0.614896901;-0.734177597;0.357689916;FALSE
496;i_0050;t_06;5.831133997;0.676126458;-0.29930705;4.95160305;TRUE
497;i_0050;t_07;0.880207485;0.898599606;0.676681724;0.248622801;FALSE
498;i_0050;t_08;-1.141973973;-1.189317904;0.953552388;-0.217348316;FALSE
499;i_0050;t_09;0.416457678;0.12125885;0.475403556;0.229556377;FALSE
500;i_0050;t_10;-0.959130452;-0.011221686;-1.47993458;-0.880340945;FALSE
501;i_0051;t_01;1.14331492;1.029140719;0.919200726;0.747746233;FALSE
502;i_0051;t_02;1.111824326;0.914774868;-0.939050186;0.407944444;FALSE
503;i_0051;t_03;0.696153383;-0.002456267;2.627895745;0.469299631;FALSE
504;i_0051;t_04;-0.395310675;0.136009552;1.13019381;-0.013873599;FALSE
505;i_0051;t_05;-0.369282112;-0.720153545;1.236661187;0.130606672;FALSE
506;i_0051;t_06;0.385297714;-0.19812433;1.820040376;0.713238887;FALSE
507;i_0051;t_07;-1.371064837;-1.029208806;-0.071267574;0.258380224;FALSE
508;i_0051;t_08;-1.082681749;-0.966955896;-0.76238052;-0.047196767;FALSE
509;i_0051;t_09;-0.288267313;-1.220813089;-0.347433165;1.200124656;FALSE
510;i_0051;t_10;0.371363164;0.836207704;0.574437752;-0.064055386;FALSE
511;i_0052;t_01;0.629569109;1.114971798;0.701972178;0.043540626;FALSE
512;i_0052;t_02;-0.710355015;-0.412944853;0.031642896;-0.191143894;FALSE
513;i_0052;t_03;-0.299614285;-1.128977398;0.387762085;0.495424377;FALSE
514;i_0052;t_04;-0.660428544;-0.087931332;1.059569104;-0.1596793;FALSE
515;i_0052;t_05;2.621042979;2.241903693;-0.63179922;0.054245808;FALSE
516;i_0052;t_06;1.939257771;2.041313171;0.403009258;-0.076867273;FALSE
517;i_0052;t_07;-1.941334571;-1.719800337;-1.895143315;0.274073304;FALSE
518;i_0052;t_08;-0.681691486;-0.356906656;0.294997455;-0.36088446;FALSE
519;i_0052;t_09;1.30129875;1.533280492;1.045191485;-0.069031578;FALSE
520;i_0052;t_10;0.045934029;-0.038244097;0.68343654;0.380338563;FALSE
521;i_0053;t_01;0.369467426;1.597413242;-0.083876661;-0.53248261;FALSE
522;i_0053;t_02;0.139135192;-0.333585393;0.715804974;0.745506745;FALSE
523;i_0053;t_03;1.366082167;0.604985924;1.765020358;0.593677398;FALSE
524;i_0053;t_04;0.31463186;0.224241239;-0.076109743;0.669728423;FALSE
525;i_0053;t_05;3.032621759;3.229069495;-2.368693344;-0.354821323;FALSE
526;i_0053;t_06;-2.311391302;0.920452567;0.428672036;-3.040135851;TRUE
527;i_0053;t_07;-1.731332332;-1.206539069;0.762555141;0.137334167;FALSE
528;i_0053;t_08;-0.536776442;-0.603881169;0.462490672;0.197524988;FALSE
529;i_0053;t_09;-0.158692553;0.370235285;1.636438609;-0.199457783;FALSE
530;i_0053;t_10;-1.771817438;-1.901000647;-0.59875685;0.591863536;FALSE
531;i_0054;t_01;-2.539131564;-1.804409945;0.190864602;-0.049098018;FALSE
532;i_0054;t_02;-0.671147756;-1.121822606;1.691500185;0.713621405;FALSE
533;i_0054;t_03;-0.639084129;-0.347929607;-0.758802035;-0.468412972;FALSE
534;i_0054;t_04;1.233339415;1.238902149;-0.729091993;0.563935464;FALSE
535;i_0054;t_05;0.228927735;-0.274197565;-0.445160318;0.334912108;FALSE
536;i_0054;t_06;-0.352264521;0.162380716;-1.724801884;-0.332776824;FALSE
537;i_0054;t_07;-0.640082077;-0.06460691;-0.049471842;0.076812657;FALSE
538;i_0054;t_08;2.218564592;-0.705237097;-1.240573804;3.044382344;TRUE
539;i_0054;t_09;2.923482422;1.362197269;-1.811161131;1.880915603;TRUE
540;i_0054;t_10;-0.9529499;-1.096513188;0.753132328;0.596404011;FALSE
541;i_0055;t_01;-0.659957393;-0.228433519;-0.959098058;-0.145268463;FALSE
542;i_0055;t_02;0.064796102;-0.347828081;1.298622431;0.276202547;FALSE
543;i_0055;t_03;1.456712793;0.53212862;-0.232772163;0.347957534;FALSE
544;i_0055;t_04;2.509263759;1.607234562;0.163903243;1.072159205;FALSE
545;i_0055;t_05;0.846915286;0.513814526;1.728224259;-0.234480622;FALSE
546;i_0055;t_06;-5.189673773;1.382373161;0.456473162;-6.78954671;TRUE
547;i_0055;t_07;0.655766386;0.763097049;-0.414324297;0.145588972;FALSE
548;i_0055;t_08;-4.984421164;-0.624584545;-0.437502702;-4.638624153;TRUE
549;i_0055;t_09;0.186631087;0.0815438;0.093093612;0.025349548;FALSE
550;i_0055;t_10;1.835067569;1.376079111;0.058492344;0.512460991;FALSE
551;i_0056;t_01;-2.781433651;-1.561265786;-0.291243204;-0.752834444;FALSE
552;i_0056;t_02;0.147544857;0.324770661;-0.250127707;-0.13256943;FALSE
553;i_0056;t_03;-0.062248373;-0.156790317;0.12797942;-0.301006686;FALSE
554;i_0056;t_04;0.342680173;0.877783861;0.49193477;-0.183895671;FALSE
555;i_0056;t_05;1.697944759;0.750166575;-0.978301607;0.561274812;FALSE
556;i_0056;t_06;0.133933999;0.301053404;-0.823846841;-0.203541172;FALSE
557;i_0056;t_07;0.289449286;1.492811117;-0.306944514;-0.769364188;FALSE
558;i_0056;t_08;-0.298552204;-1.5254938;-0.446907633;1.129232071;FALSE
559;i_0056;t_09;0.436409524;0.910717558;-0.309706287;-0.372967765;FALSE
560;i_0056;t_10;-1.866020616;-1.579532028;0.018188161;-0.051938046;FALSE
561;i_0057;t_01;0.036961902;0.587716257;1.677950178;0.402910603;FALSE
562;i_0057;t_02;-0.677292084;0.089642296;-0.503113261;-0.235946469;FALSE
563;i_0057;t_03;0.598249838;0.967261657;-0.774099193;-0.278228912;FALSE
564;i_0057;t_04;-0.936642465;0.078812353;1.385518046;-0.177915263;FALSE
565;i_0057;t_05;-1.076162113;-1.568699836;-0.522863345;0.592365889;FALSE
566;i_0057;t_06;-1.934381607;-2.007823184;-1.492225761;0.523351347;FALSE
567;i_0057;t_07;-0.128024838;0.540973524;-1.780382969;0.251330819;FALSE
568;i_0057;t_08;1.058656081;-0.073376598;-1.157936712;1.520654692;TRUE
569;i_0057;t_09;-0.723256652;-0.571018394;-1.196485589;0.435433548;FALSE
570;i_0057;t_10;-0.084845446;-0.31106846;-0.125963414;0.947105094;FALSE
571;i_0058;t_01;-1.012885794;-0.671415067;-1.506740163;0.489810213;FALSE
572;i_0058;t_02;0.173848946;-0.157340452;0.391745208;0.739793291;FALSE
573;i_0058;t_03;-1.305240917;-0.931305071;-0.814996248;-0.405536956;FALSE
574;i_0058;t_04;-2.433040352;-1.983009479;-0.272593309;0.265124664;FALSE
575;i_0058;t_05;7.974263077;-0.219599804;0.506014802;8.171307029;TRUE
576;i_0058;t_06;1.09306142;1.045275869;0.418711694;0.375311302;FALSE
577;i_0058;t_07;1.746710912;1.877329566;-1.312520057;0.667326509;FALSE
578;i_0058;t_08;0.337344628;0.002606196;-0.762405287;0.600976427;FALSE
579;i_0058;t_09;-0.457999672;-0.080669935;-0.109139684;0.087958052;FALSE
580;i_0058;t_10;1.529350069;0.962982281;-0.060020085;1.16486585;FALSE
581;i_0059;t_01;-0.362565797;0.053571017;-2.014884056;0.134989839;FALSE
582;i_0059;t_02;9.20E-05;-0.434898409;-1.304273482;0.563440064;FALSE
583;i_0059;t_03;-2.180560037;-1.737297255;0.482893435;-0.75501818;FALSE
584;i_0059;t_04;-1.588822721;-1.2636956;-0.691503331;0.109874128;FALSE
585;i_0059;t_05;1.233240471;0.406308512;-1.654810056;0.52422182;FALSE
586;i_0059;t_06;-1.283149315;-1.459653968;-0.400944494;0.223876117;FALSE
587;i_0059;t_07;1.532741886;1.04845737;-1.516161435;1.002075391;FALSE
588;i_0059;t_08;-0.282145917;-1.346430539;0.92234685;1.05036833;FALSE
589;i_0059;t_09;-0.107838062;-0.193570558;2.00151261;0.270865998;FALSE
590;i_0059;t_10;0.854948297;-0.002335957;0.111453301;1.175628029;FALSE
591;i_0060;t_01;0.60852286;-0.012829734;-0.214169989;0.446913772;FALSE
592;i_0060;t_02;2.530420316;0.151947322;-0.185978904;1.781357125;FALSE
593;i_0060;t_03;2.379555676;0.598511131;0.164011678;0.743723672;FALSE
594;i_0060;t_04;0.925798141;-0.126212437;-0.292253748;0.761446352;FALSE
595;i_0060;t_05;0.645973879;-0.248535566;-1.329434029;-0.13376617;FALSE
596;i_0060;t_06;0.934224398;0.160327395;0.621655961;0.095702993;FALSE
597;i_0060;t_07;-4.338382957;-0.433641942;-2.208038743;-4.112515614;TRUE
598;i_0060;t_08;1.372204657;1.537412419;-0.600172129;-0.90468953;FALSE
599;i_0060;t_09;-1.584744244;-2.170246577;-0.286389666;0.045070359;FALSE
600;i_0060;t_10;1.88215305;1.027004619;-0.282323084;0.44792673;FALSE
601;i_0061;t_01;0.442465246;-0.248482933;0.847628435;0.846061995;FALSE
602;i_0061;t_02;2.161635265;0.422320386;-1.616694293;1.471751649;FALSE
603;i_0061;t_03;16.07367979;0.987653294;-1.294730759;14.37825827;TRUE
604;i_0061;t_04;1.034983641;0.835568172;-0.478512123;0.238403881;FALSE
605;i_0061;t_05;-0.268347126;-0.660521859;1.156125042;-0.306548244;TRUE
606;i_0061;t_06;1.555917192;1.564069493;-1.551308517;-0.356793674;FALSE
607;i_0061;t_07;-1.294987836;-1.622975935;0.846312881;0.449766138;FALSE
608;i_0061;t_08;1.503848054;0.863896373;-0.159798709;0.230022552;FALSE
609;i_0061;t_09;-0.426678079;-0.511602773;0.591631174;-0.12595464;FALSE
610;i_0061;t_10;-2.475581792;-1.917365025;1.146244606;-0.635885829;FALSE
611;i_0062;t_01;-5.015502538;-1.865813849;-0.474414793;-2.530640914;TRUE
612;i_0062;t_02;0.420819881;0.245179063;-0.083326138;0.372011546;FALSE
613;i_0062;t_03;2.440471519;2.223534302;-0.772081323;-0.026897059;FALSE
614;i_0062;t_04;-0.640469474;0.273376064;-1.830866942;-0.410923166;FALSE
615;i_0062;t_05;1.78365276;1.130784795;0.509024587;0.418078948;FALSE
616;i_0062;t_06;0.491926561;0.838669374;0.033162093;-0.231450227;FALSE
617;i_0062;t_07;-1.084929855;-0.654615278;-0.667284343;0.155397421;FALSE
618;i_0062;t_08;0.378334348;0.953960978;1.884516611;-0.5216218;FALSE
619;i_0062;t_09;-0.002530576;0.352951465;0.086713798;-0.102427417;FALSE
620;i_0062;t_10;-0.378200733;0.206599293;0.183036757;-0.198535129;FALSE
621;i_0063;t_01;1.506228824;1.001113234;-1.23953842;0.898681559;FALSE
622;i_0063;t_02;1.111144476;0.747451992;0.94810826;0.334581406;FALSE
623;i_0063;t_03;-0.142049061;-0.626574837;-1.09841882;0.015209693;FALSE
